Molcode   Qmax   Concentration   Correlations 
CaTiO3CaFeO3  7.221  0.5  -0.10600 -0.19339 0.06649 0.02892 -0.02135 -0.00181 0.00521 -0.00074 -0.00101 0.00039 0.00014 -0.00012 -0.00001 0.00003 -0.00000 -0.00001 0.00000 0.00000 -0.00000 -0.00000
CaTiO3CaFeO3  6.910  0.5  0.11576 -0.22621 -0.06111 0.03143 0.01687 -0.00290 -0.00365 -0.00010 0.00066 0.00013 -0.00010 -0.00004 0.00001 0.00001 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
CaTiO3CaFeO3  7.106  0.5  0.09063 -0.07786 -0.02795 0.00310 0.00401 0.00051 -0.00036 -0.00014 0.00001 0.00002 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
CaTiO3CaFeO3  7.629  0.5  -0.21055 -0.54158 0.31635 0.17863 -0.23936 -0.00875 0.13414 -0.04505 -0.05662 0.04567 0.01399 -0.03017 0.00356 0.01518 -0.00758 -0.00548 0.00618 0.00070 -0.00364 0.00097
CaTiO3CaFeO3  7.765  0.5  0.31503 -0.31880 -0.39567 -0.08560 0.16811 0.16265 0.01401 -0.08343 -0.06446 0.00405 0.03956 0.02445 -0.00605 -0.01807 -0.00877 0.00439 0.00798 0.00289 -0.00260 -0.00341
CaTiO3CaFeO3  7.894  0.5  0.04825 -0.09187 -0.01555 0.00852 0.00268 -0.00065 -0.00037 0.00003 0.00004 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000
CaTiO3CaFeO3  6.799  0.5  0.03967 -0.10613 -0.01862 0.01493 0.00472 -0.00186 -0.00097 0.00019 0.00018 -0.00001 -0.00003 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
CaTiO3CaFeO3  6.215  0.5  0.09479 -0.11436 -0.03822 0.00901 0.00760 0.00026 -0.00108 -0.00027 0.00011 0.00006 -0.00000 -0.00001 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000
CaTiO3CaFeO3  6.056  0.5  -0.13717 -0.18471 0.05313 0.01617 -0.01042 -0.00036 0.00153 -0.00023 -0.00017 0.00006 0.00001 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000
CaTiO3CaFeO3  6.321  0.5  0.07181 -0.06284 -0.01939 0.00271 0.00250 0.00020 -0.00022 -0.00006 0.00001 0.00001 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
CaTiO3CaFeO3  6.540  0.5  0.14321 -0.41279 -0.14725 0.11475 0.07968 -0.02293 -0.03404 0.00038 0.01236 0.00273 -0.00383 -0.00187 0.00095 0.00089 -0.00013 -0.00035 -0.00003 0.00012 0.00004 -0.00003
CaTiO3CaFeO3  6.457  0.5  0.01246 -0.22480 -0.00815 0.04883 0.00296 -0.01058 -0.00090 0.00228 0.00025 -0.00049 -0.00007 0.00011 0.00002 -0.00002 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000
CaMnO3CaMoO3  7.640  0.5  -0.21114 -0.27697 0.13489 0.02670 -0.04086 0.00583 0.00818 -0.00389 -0.00082 0.00119 -0.00016 -0.00024 0.00011 0.00003 -0.00003 0.00000 0.00001 -0.00000 -0.00000 0.00000
CaMnO3CaMoO3  7.183  0.5  -0.12307 -0.08065 0.04023 -0.00061 -0.00533 0.00163 0.00026 -0.00030 0.00005 0.00003 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000
CaMnO3CaMoO3  7.548  0.5  0.10197 -0.49340 -0.13606 0.20016 0.09835 -0.07336 -0.05814 0.02288 0.03065 -0.00486 -0.01485 -0.00048 0.00668 0.00143 -0.00278 -0.00116 0.00106 0.00072 -0.00035 -0.00039
CaMnO3CaMoO3  7.278  0.5  0.32668 -0.15860 -0.14953 -0.03482 0.01751 0.01623 0.00371 -0.00193 -0.00176 -0.00040 0.00021 0.00019 0.00004 -0.00002 -0.00002 -0.00000 0.00000 0.00000 0.00000 -0.00000
CaMnO3CaMoO3  7.454  0.5  0.08129 -0.07051 -0.02027 0.00298 0.00244 0.00016 -0.00020 -0.00005 0.00001 0.00001 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
CaMnO3CaMoO3  6.154  0.5  -0.02883 -0.38219 0.02450 0.10745 -0.01154 -0.03001 0.00456 0.00832 -0.00165 -0.00229 0.00057 0.00063 -0.00019 -0.00017 0.00006 0.00005 -0.00002 -0.00001 0.00001 0.00000
CaMnO3CaMoO3  6.582  0.5  0.08543 -0.12373 -0.02521 0.00956 0.00389 -0.00048 -0.00047 -0.00001 0.00005 0.00001 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
CaMnO3CaMoO3  7.389  0.5  -0.13490 -0.33357 0.12482 0.07921 -0.06007 -0.01146 0.02246 -0.00167 -0.00696 0.00223 0.00174 -0.00115 -0.00029 0.00045 -0.00001 -0.00014 0.00004 0.00004 -0.00002 -0.00001
CaMnO3CaMoO3  6.474  0.5  0.05973 -0.13587 -0.02188 0.01478 0.00431 -0.00140 -0.00069 0.00010 0.00010 -0.00000 -0.00001 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
CaMnO3CaMoO3  6.644  0.5  0.19483 -0.12955 -0.07913 -0.00471 0.01225 0.00508 -0.00039 -0.00103 -0.00029 0.00008 0.00008 0.00001 -0.00001 -0.00001 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000
CaMnO3CaMoO3  6.141  0.5  0.26993 -0.18888 -0.31786 -0.14194 0.07930 0.15094 0.07375 -0.03252 -0.07139 -0.03793 0.01291 0.03363 0.01934 -0.00489 -0.01578 -0.00979 0.00172 0.00737 0.00492 -0.00052
CaMnO3CaMoO3  7.717  0.5  -0.13402 -0.23532 0.07666 0.03228 -0.02247 -0.00193 0.00501 -0.00065 -0.00089 0.00032 0.00012 -0.00009 -0.00001 0.00002 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
CaMnO3CaMoO3  7.822  0.5  0.13201 -0.04185 -0.03105 -0.00607 0.00159 0.00131 0.00028 -0.00006 -0.00005 -0.00001 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000
CaMnO3CaMoO3  7.504  0.5  0.04824 -0.12037 -0.01697 0.01288 0.00323 -0.00125 -0.00050 0.00010 0.00007 -0.00001 -0.00001 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
CaMnO3CaZrO3  6.987  0.5  -0.05091 -0.66707 0.08276 0.35612 -0.07442 -0.18762 0.05598 0.09746 -0.03850 -0.04985 0.02506 0.02505 -0.01570 -0.01234 0.00956 0.00592 -0.00569 -0.00275 0.00332 0.00122
CaMnO3CaZrO3  7.029  0.5  0.33267 -0.40105 -0.35645 -0.00559 0.15633 0.08351 -0.02655 -0.05106 -0.01461 0.01524 0.01442 0.00067 -0.00610 -0.00346 0.00093 0.00203 0.00063 -0.00058 -0.00058 -0.00004
CaMnO3CaZrO3  6.986  0.5  -0.06199 -0.07823 0.02375 0.00638 -0.00456 -0.00002 0.00064 -0.00012 -0.00007 0.00003 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000
CaMnO3CaZrO3  7.325  0.5  0.02985 -0.08346 -0.00914 0.00800 0.00153 -0.00072 -0.00021 0.00006 0.00003 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
CaMnO3CaZrO3  6.482  0.5  0.34383 -0.57016 -0.54177 0.05289 0.37299 0.17858 -0.13457 -0.18954 -0.02258 0.10714 0.07520 -0.02506 -0.06185 -0.01930 0.02818 0.02823 -0.00178 -0.01889 -0.00961 0.00649
CaMnO3CaZrO3  6.369  0.5  0.04115 -0.16400 -0.03008 0.03712 0.01197 -0.00778 -0.00391 0.00146 0.00115 -0.00022 -0.00031 0.00002 0.00008 0.00001 -0.00002 -0.00000 0.00000 0.00000 -0.00000 -0.00000
CaMnO3CaZrO3  7.242  0.5  0.11029 -0.06814 -0.03904 -0.00225 0.00525 0.00205 -0.00014 -0.00036 -0.00010 0.00002 0.00002 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000
CaMnO3CaZrO3  7.387  0.5  0.01485 -0.20225 -0.00708 0.03202 0.00188 -0.00505 -0.00042 0.00079 0.00008 -0.00012 -0.00002 0.00002 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000
CaMnO3CaZrO3  7.019  0.5  0.07774 -0.44125 -0.08760 0.15678 0.05400 -0.05270 -0.02752 0.01648 0.01266 -0.00462 -0.00544 0.00105 0.00221 -0.00011 -0.00086 -0.00007 0.00032 0.00007 -0.00011 -0.00004
CaMnO3CaZrO3  7.794  0.5  0.33461 -0.63188 -0.48488 0.12322 0.32844 0.08642 -0.14225 -0.11534 0.02482 0.07600 0.02206 -0.03195 -0.02738 0.00488 0.01756 0.00558 -0.00716 -0.00649 0.00093 0.00405
CaMnO3CaZrO3  6.893  0.5  0.08362 -0.06443 -0.02823 0.00132 0.00417 0.00092 -0.00033 -0.00021 -0.00001 0.00003 0.00001 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000
CaMnO3CaZrO3  6.828  0.5  0.09917 -0.60799 -0.18457 0.34837 0.18672 -0.18340 -0.15505 0.08519 0.11532 -0.03090 -0.07927 0.00371 0.05098 0.00785 -0.03074 -0.01113 0.01725 0.01051 -0.00883 -0.00843
CaMnO3CaZrO3  7.416  0.5  0.06593 -0.16973 -0.03644 0.02726 0.01078 -0.00369 -0.00258 0.00034 0.00054 0.00001 -0.00010 -0.00002 0.00002 0.00001 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
CaMnO3CaZrO3  7.267  0.5  0.22700 -0.57744 -0.39010 0.19941 0.33217 0.01536 -0.20387 -0.09669 0.08791 0.09875 -0.01357 -0.06834 -0.02056 0.03453 0.02775 -0.01004 -0.02186 -0.00297 0.01258 0.00725
CaMnO3CaVacOH  7.091  0.5  0.07830 -0.20580 -0.07650 0.05259 0.03903 -0.00876 -0.01557 -0.00072 0.00520 0.00150 -0.00143 -0.00086 0.00029 0.00037 -0.00001 -0.00013 -0.00003 0.00004 0.00002 -0.00001
CaMnO3CaVacOH  7.978  0.5  -0.35886 -0.62595 0.54339 0.08788 -0.37058 0.14243 0.14631 -0.16196 -0.00216 0.09781 -0.05015 -0.03201 0.04677 -0.00549 -0.02503 0.01644 0.00630 -0.01312 0.00314 0.00618
CaMnO3CaVacOH  7.543  0.5  0.18220 -0.20585 -0.10947 0.01299 0.02995 0.00664 -0.00489 -0.00315 0.00013 0.00078 0.00022 -0.00011 -0.00009 -0.00000 0.00002 0.00001 -0.00000 -0.00000 -0.00000 0.00000
CaMnO3CaVacOH  6.825  0.5  0.22474 -0.29473 -0.16488 0.02708 0.05607 0.01155 -0.01195 -0.00738 0.00086 0.00239 0.00058 -0.00048 -0.00033 0.00002 0.00010 0.00003 -0.00002 -0.00001 0.00000 0.00000
CaMnO3CaVacOH  6.710  0.5  -0.11885 -0.60448 0.16536 0.25709 -0.12482 -0.09952 0.07718 0.03332 -0.04264 -0.00813 0.02170 -0.00005 -0.01029 0.00188 0.00455 -0.00171 -0.00185 0.00115 0.00067 -0.00066
CaMnO3CaVacOH  6.230  0.5  0.29087 -0.25627 -0.37451 -0.12464 0.13794 0.18179 0.05209 -0.07332 -0.08784 -0.02104 0.03856 0.04225 0.00808 -0.02010 -0.02023 -0.00285 0.01039 0.00964 0.00085 -0.00533
CaMnO3CaVacOH  6.761  0.5  0.37616 -0.31386 -0.29477 -0.04276 0.08125 0.05715 0.00113 -0.01947 -0.01049 0.00139 0.00440 0.00180 -0.00061 -0.00095 -0.00028 0.00019 0.00020 0.00003 -0.00005 -0.00004
CaMnO3CaVacOH  7.301  0.5  0.07735 -0.37753 -0.10074 0.15009 0.07116 -0.05420 -0.04116 0.01686 0.02126 -0.00376 -0.01011 -0.00011 0.00447 0.00083 -0.00184 -0.00069 0.00070 0.00043 -0.00023 -0.00023
CaMnO3CaVacOH  6.113  0.5  0.35808 -0.18938 -0.17918 -0.04028 0.02437 0.02164 0.00450 -0.00312 -0.00261 -0.00050 0.00040 0.00031 0.00005 -0.00005 -0.00004 -0.00001 0.00001 0.00000 0.00000 -0.00000
CaMnO3CaVacOH  6.726  0.5  -0.16438 -0.37167 0.19944 0.09675 -0.12132 -0.00154 0.05428 -0.01781 -0.01799 0.01402 0.00320 -0.00730 0.00107 0.00287 -0.00145 -0.00078 0.00091 0.00003 -0.00041 0.00013
CaMnO3CaVacOH  6.542  0.5  -0.11646 -0.21597 0.06626 0.03068 -0.01949 -0.00237 0.00442 -0.00039 -0.00082 0.00024 0.00012 -0.00007 -0.00001 0.00002 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
CaMnO3CaVacOH  7.078  0.5  0.15750 -0.63701 -0.27962 0.31440 0.26299 -0.11944 -0.19695 0.01763 0.12697 0.02539 -0.07134 -0.03611 0.03384 0.03203 -0.01179 -0.02320 0.00067 0.01455 0.00375 -0.00794
CaMnO3CaVacOH  7.360  0.5  0.00360 -0.13071 -0.00170 0.02062 0.00045 -0.00325 -0.00010 0.00051 0.00002 -0.00008 -0.00000 0.00001 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000
CaMnO3CaVacOH  7.037  0.5  0.08360 -0.18171 -0.03429 0.02153 0.00752 -0.00213 -0.00133 0.00014 0.00021 0.00001 -0.00003 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
CaMnO3CaCuO_SQ  6.727  0.5  -0.04917 -0.19657 0.02243 0.02857 -0.00561 -0.00397 0.00116 0.00052 -0.00022 -0.00006 0.00004 0.00001 -0.00001 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000
CaMnO3CaCuO_SQ  7.346  0.5  -0.28013 -0.55005 0.44948 0.11476 -0.33576 0.09753 0.15882 -0.14008 -0.02796 0.10073 -0.03326 -0.04564 0.04349 0.00641 -0.03013 0.01116 0.01305 -0.01345 -0.00132 0.00899
CaMnO3CaCuO_SQ  7.787  0.5  0.10139 -0.14377 -0.04151 0.01359 0.00864 -0.00041 -0.00135 -0.00019 0.00017 0.00006 -0.00001 -0.00001 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000
CaMnO3CaCuO_SQ  6.493  0.5  0.08482 -0.18887 -0.06037 0.03502 0.02242 -0.00417 -0.00650 -0.00029 0.00157 0.00040 -0.00031 -0.00017 0.00004 0.00005 -0.00000 -0.00001 -0.00000 0.00000 0.00000 -0.00000
CaMnO3CaCuO_SQ  7.151  0.5  -0.04496 -0.64357 0.07013 0.33070 -0.06058 -0.16815 0.04380 0.08456 -0.02899 -0.04202 0.01817 0.02060 -0.01098 -0.00995 0.00645 0.00473 -0.00371 -0.00220 0.00209 0.00099
CaMnO3CaCuO_SQ  6.078  0.5  0.08609 -0.21761 -0.04147 0.03089 0.01073 -0.00378 -0.00225 0.00034 0.00042 -0.00001 -0.00007 -0.00001 0.00001 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
CaMnO3CaCuO_SQ  7.258  0.5  -0.16552 -0.17330 0.10038 0.00712 -0.02681 0.00760 0.00386 -0.00318 0.00017 0.00071 -0.00029 -0.00007 0.00010 -0.00002 -0.00002 0.00001 0.00000 -0.00000 0.00000 0.00000
CaMnO3CaCuO_SQ  7.615  0.5  0.27015 -0.09524 -0.07085 -0.01344 0.00444 0.00342 0.00067 -0.00021 -0.00016 -0.00003 0.00001 0.00001 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000
CaMnO3CaCuO_SQ  7.556  0.5  -0.01694 -0.16886 0.01227 0.04032 -0.00492 -0.00953 0.00165 0.00223 -0.00051 -0.00052 0.00015 0.00012 -0.00004 -0.00003 0.00001 0.00001 -0.00000 -0.00000 0.00000 0.00000
CaMnO3CaCuO_SQ  7.576  0.5  0.36978 -0.19217 -0.19473 -0.04882 0.02615 0.02611 0.00644 -0.00356 -0.00350 -0.00085 0.00048 0.00047 0.00011 -0.00007 -0.00006 -0.00001 0.00001 0.00001 0.00000 -0.00000
CaMnO3CaCuO_SQ  7.161  0.5  0.05134 -0.07897 -0.01533 0.00635 0.00241 -0.00036 -0.00030 0.00000 0.00003 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
CaMnO3CaCuO_SQ  6.873  0.5  -0.06718 -0.23074 0.05191 0.05344 -0.02165 -0.01095 0.00735 0.00181 -0.00222 -0.00015 0.00061 -0.00005 -0.00015 0.00004 0.00004 -0.00001 -0.00001 0.00000 0.00000 -0.00000
CaMnO3CaCuO_SQ  6.889  0.5  0.02640 -0.05852 -0.00760 0.00511 0.00119 -0.00040 -0.00015 0.00003 0.00002 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
CaMnO3CaCuO_SQ  6.583  0.5  -0.04079 -0.51210 0.04733 0.19576 -0.03040 -0.07408 0.01635 0.02773 -0.00805 -0.01026 0.00375 0.00375 -0.00169 -0.00135 0.00074 0.00048 -0.00032 -0.00017 0.00013 0.00006
CaMnO3CaCuO_JT  6.914  0.5  -0.12820 -0.42389 0.17220 0.15420 -0.12178 -0.04049 0.06803 0.00112 -0.03233 0.00800 0.01312 -0.00723 -0.00427 0.00453 0.00082 -0.00235 0.00024 0.00104 -0.00039 -0.00039
CaMnO3CaCuO_JT  7.433  0.5  0.15173 -0.40771 -0.23499 0.14247 0.18425 -0.01225 -0.10791 -0.03278 0.04852 0.03623 -0.01392 -0.02545 -0.00154 0.01372 0.00591 -0.00553 -0.00535 0.00114 0.00342 0.00062
CaMnO3CaCuO_JT  7.141  0.5  -0.07383 -0.37984 0.12651 0.19534 -0.11705 -0.08907 0.08823 0.03298 -0.05903 -0.00644 0.03607 -0.00411 -0.02028 0.00686 0.01041 -0.00630 -0.00473 0.00474 0.00174 -0.00316
CaMnO3CaCuO_JT  7.815  0.5  -0.15590 -0.21219 0.07150 0.02040 -0.01637 0.00007 0.00274 -0.00060 -0.00033 0.00017 0.00002 -0.00003 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000
CaMnO3CaCuO_JT  6.508  0.5  0.27603 -0.39795 -0.34573 0.02280 0.18697 0.08517 -0.05068 -0.06937 -0.01021 0.02987 0.02063 -0.00447 -0.01276 -0.00434 0.00422 0.00438 0.00013 -0.00215 -0.00118 0.00048
CaMnO3CaCuO_JT  7.433  0.5  0.13383 -0.19117 -0.06244 0.01951 0.01466 -0.00027 -0.00255 -0.00048 0.00033 0.00015 -0.00003 -0.00003 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000
CaMnO3CaCuO_JT  7.146  0.5  -0.31921 -0.28810 0.21520 -0.01000 -0.05731 0.02749 0.00459 -0.00984 0.00292 0.00156 -0.00151 0.00020 0.00035 -0.00021 -0.00001 0.00006 -0.00002 -0.00001 0.00001 -0.00000
CaMnO3CaCuO_JT  6.760  0.5  0.34357 -0.34974 -0.32013 -0.02657 0.11457 0.07038 -0.00928 -0.03307 -0.01352 0.00622 0.00866 0.00202 -0.00242 -0.00207 -0.00011 0.00077 0.00045 -0.00008 -0.00022 -0.00008
CaMnO3CaCuO_JT  7.565  0.5  0.07375 -0.31209 -0.05639 0.07430 0.02351 -0.01648 -0.00807 0.00332 0.00249 -0.00056 -0.00071 0.00006 0.00019 0.00001 -0.00005 -0.00001 0.00001 0.00000 -0.00000 -0.00000
CaMnO3CaCuO_JT  7.691  0.5  0.07141 -0.31782 -0.10922 0.14280 0.08970 -0.05501 -0.05964 0.01554 0.03491 -0.00032 -0.01846 -0.00399 0.00883 0.00409 -0.00373 -0.00299 0.00129 0.00187 -0.00026 -0.00104
CaMnO3CaCuO_JT  7.902  0.5  -0.13656 -0.17334 0.05202 0.01419 -0.00994 -0.00008 0.00140 -0.00026 -0.00015 0.00006 0.00001 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000
CaMnO3CaCuO_JT  7.255  0.5  0.18315 -0.05857 -0.05658 -0.01513 0.00282 0.00378 0.00120 -0.00011 -0.00025 -0.00009 0.00000 0.00002 0.00001 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000
CaMnO3CaCuO_JT  7.461  0.5  0.06436 -0.30997 -0.05944 0.08955 0.02997 -0.02425 -0.01246 0.00602 0.00467 -0.00129 -0.00163 0.00020 0.00053 0.00001 -0.00017 -0.00002 0.00005 0.00001 -0.00001 -0.00001
CaMnO3CaCuO_JT  6.065  0.5  0.07614 -0.09540 -0.03427 0.00819 0.00758 0.00034 -0.00119 -0.00033 0.00012 0.00008 -0.00000 -0.00001 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000
CaMnO3CaFeO3  6.855  0.5  0.27119 -0.16542 -0.24968 -0.10070 0.04729 0.08251 0.03682 -0.01307 -0.02713 -0.01329 0.00344 0.00887 0.00475 -0.00084 -0.00288 -0.00168 0.00017 0.00093 0.00059 -0.00002
CaMnO3CaFeO3  7.397  0.5  0.00315 -0.13529 -0.00123 0.01753 0.00026 -0.00227 -0.00005 0.00029 0.00001 -0.00004 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000
CaMnO3CaFeO3  6.608  0.5  0.09268 -0.08581 -0.02310 0.00404 0.00282 0.00010 -0.00024 -0.00005 0.00001 0.00001 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000
CaMnO3CaFeO3  7.420  0.5  -0.05522 -0.35520 0.05480 0.11312 -0.02989 -0.03476 0.01355 0.01023 -0.00558 -0.00285 0.00216 0.00073 -0.00080 -0.00016 0.00028 0.00003 -0.00010 0.00000 0.00003 -0.00000
CaMnO3CaFeO3  7.848  0.5  -0.21575 -0.34784 0.16428 0.04975 -0.06128 0.00409 0.01614 -0.00595 -0.00281 0.00252 0.00005 -0.00073 0.00020 0.00015 -0.00010 -0.00001 0.00003 -0.00001 -0.00001 0.00000
CaMnO3CaFeO3  6.613  0.5  -0.04607 -0.64358 0.06648 0.30603 -0.05312 -0.14404 0.03554 0.06707 -0.02176 -0.03087 0.01263 0.01403 -0.00706 -0.00629 0.00384 0.00277 -0.00204 -0.00120 0.00107 0.00050
CaMnO3CaFeO3  7.098  0.5  0.17329 -0.39691 -0.23352 0.10971 0.15649 0.00388 -0.07607 -0.03023 0.02643 0.02481 -0.00386 -0.01373 -0.00319 0.00561 0.00367 -0.00141 -0.00234 -0.00017 0.00110 0.00049
CaMnO3CaFeO3  6.383  0.5  -0.03885 -0.32554 0.02661 0.07319 -0.01008 -0.01623 0.00319 0.00355 -0.00093 -0.00076 0.00025 0.00016 -0.00007 -0.00003 0.00002 0.00001 -0.00000 -0.00000 0.00000 0.00000
CaMnO3CaFeO3  6.676  0.5  -0.06244 -0.12335 0.03459 0.01786 -0.01001 -0.00168 0.00226 -0.00008 -0.00043 0.00009 0.00007 -0.00003 -0.00001 0.00001 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
CaMnO3CaFeO3  6.269  0.5  -0.05177 -0.63625 0.09749 0.39163 -0.10142 -0.23685 0.08814 0.14050 -0.06994 -0.08155 0.05245 0.04613 -0.03780 -0.02526 0.02643 0.01325 -0.01803 -0.00653 0.01205 0.00289
CaMnO3CaFeO3  7.323  0.5  0.11896 -0.04865 -0.03233 -0.00483 0.00255 0.00151 0.00019 -0.00013 -0.00007 -0.00001 0.00001 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000
CaMnO3CaFeO3  7.520  0.5  -0.13776 -0.31951 0.12328 0.07126 -0.05701 -0.00856 0.02030 -0.00231 -0.00590 0.00220 0.00133 -0.00103 -0.00017 0.00037 -0.00004 -0.00011 0.00004 0.00002 -0.00002 -0.00000
CaMnO3CaFeO3  6.634  0.5  -0.03467 -0.15831 0.02495 0.03595 -0.00983 -0.00773 0.00320 0.00155 -0.00094 -0.00028 0.00026 0.00004 -0.00007 -0.00000 0.00002 -0.00000 -0.00000 0.00000 0.00000 -0.00000
CaMnO3CaFeO3  6.267  0.5  -0.04440 -0.24879 0.02381 0.04329 -0.00704 -0.00735 0.00174 0.00121 -0.00039 -0.00019 0.00008 0.00003 -0.00002 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
CaMoO3CaZrO3  6.821  0.5  0.13823 -0.09745 -0.03255 0.00238 0.00349 0.00049 -0.00022 -0.00009 0.00000 0.00001 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000
CaMoO3CaZrO3  7.828  0.5  0.10728 -0.28905 -0.11383 0.07950 0.06296 -0.01381 -0.02714 -0.00173 0.00975 0.00313 -0.00286 -0.00190 0.00059 0.00086 -0.00000 -0.00032 -0.00008 0.00010 0.00006 -0.00002
CaMoO3CaZrO3  7.325  0.5  0.10878 -0.31313 -0.17006 0.11663 0.13608 -0.01812 -0.08271 -0.01861 0.03996 0.02436 -0.01396 -0.01854 0.00139 0.01089 0.00301 -0.00507 -0.00345 0.00164 0.00251 -0.00005
CaMoO3CaZrO3  6.349  0.5  -0.01764 -0.15756 0.00566 0.01676 -0.00101 -0.00177 0.00015 0.00019 -0.00002 -0.00002 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
CaMoO3CaZrO3  6.893  0.5  0.06622 -0.27683 -0.05115 0.06641 0.02153 -0.01480 -0.00746 0.00298 0.00232 -0.00050 -0.00067 0.00005 0.00018 0.00001 -0.00005 -0.00001 0.00001 0.00000 -0.00000 -0.00000
CaMoO3CaZrO3  6.660  0.5  0.08500 -0.06375 -0.02049 0.00191 0.00229 0.00027 -0.00016 -0.00006 0.00000 0.00001 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
CaMoO3CaZrO3  6.306  0.5  -0.00794 -0.46716 0.01012 0.19843 -0.00717 -0.08424 0.00427 0.03575 -0.00233 -0.01516 0.00121 0.00643 -0.00061 -0.00272 0.00030 0.00115 -0.00014 -0.00049 0.00007 0.00021
CaMoO3CaZrO3  6.328  0.5  0.02482 -0.20056 -0.01816 0.04806 0.00735 -0.01134 -0.00248 0.00263 0.00077 -0.00060 -0.00022 0.00013 0.00006 -0.00003 -0.00002 0.00001 0.00000 -0.00000 -0.00000 0.00000
CaMoO3CaZrO3  6.433  0.5  0.10146 -0.19998 -0.08040 0.03657 0.03240 -0.00214 -0.00982 -0.00191 0.00232 0.00114 -0.00037 -0.00042 -0.00000 0.00012 0.00003 -0.00003 -0.00002 0.00000 0.00001 0.00000
