Molcode   Qmax   Concentration   Correlations 
Cymene_RDichlorobenzene12_R  6.317  0.5  -0.24155 -0.30217 0.21141 0.01719 -0.08130 0.02808 0.01671 -0.01685 0.00122 0.00539 -0.00269 -0.00076 0.00126 -0.00026 -0.00033
Cymene_RDichlorobenzene12_R  6.957  0.5  -0.11002 -0.25247 0.09206 0.05343 -0.03993 -0.00650 0.01340 -0.00122 -0.00370 0.00123 0.00081 -0.00056 -0.00011 0.00019 -0.00001
Cymene_RDichlorobenzene12_R  6.975  0.5  0.25144 -0.15056 -0.20079 -0.06954 0.03656 0.05222 0.01915 -0.00882 -0.01356 -0.00525 0.00211 0.00352 0.00143 -0.00050 -0.00091
Cymene_RDichlorobenzene12_R  7.146  0.5  0.01924 -0.08307 -0.00612 0.00857 0.00107 -0.00086 -0.00016 0.00008 0.00002 -0.00001 -0.00000 0.00000 0.00000 -0.00000 -0.00000
Cymene_RDichlorobenzene12_R  6.372  0.5  -0.17717 -0.60111 0.32926 0.28112 -0.31686 -0.07399 0.23556 -0.03423 -0.14362 0.07331 0.06906 -0.07283 -0.01994 0.05518 -0.00629
Cymene_RDichlorobenzene12_R  6.250  0.5  0.28355 -0.75032 -0.49210 0.27277 0.42634 0.00364 -0.26966 -0.11436 0.12400 0.12426 -0.02724 -0.09035 -0.02021 0.04907 0.03325
Cymene_RDichlorobenzene12_R  7.817  0.5  0.17385 -0.25861 -0.12700 0.03215 0.04475 0.00487 -0.01080 -0.00465 0.00154 0.00175 0.00011 -0.00045 -0.00017 0.00007 0.00007
Cymene_RDichlorobenzene12_R  7.781  0.5  0.08775 -0.30880 -0.11607 0.11390 0.08139 -0.03256 -0.04549 0.00387 0.02191 0.00358 -0.00922 -0.00391 0.00329 0.00261 -0.00088
Cymene_RDichlorobenzene12_R  6.787  0.5  0.16375 -0.07064 -0.05684 -0.01109 0.00520 0.00402 0.00075 -0.00038 -0.00028 -0.00005 0.00003 0.00002 0.00000 -0.00000 -0.00000
Cymene_RDichlorobenzene12_R  7.716  0.5  0.24611 -0.07496 -0.06627 -0.01613 0.00304 0.00358 0.00102 -0.00010 -0.00019 -0.00006 0.00000 0.00001 0.00000 0.00000 -0.00000
Cymene_RDichlorobenzene12_R  6.726  0.5  -0.07318 -0.08324 0.02700 0.00588 -0.00490 0.00019 0.00063 -0.00016 -0.00005 0.00003 0.00000 -0.00000 0.00000 0.00000 -0.00000
Cymene_RFluorobenzene  6.469  0.5  -0.00374 -0.06325 0.00109 0.00614 -0.00018 -0.00060 0.00002 0.00006 -0.00000 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000
Cymene_RFluorobenzene  6.676  0.5  0.54383 -0.47403 -0.73417 -0.26923 0.27071 0.39201 0.13215 -0.15374 -0.20895 -0.06421 0.08688 0.11118 0.03082 -0.04888 -0.05905
Cymene_RFluorobenzene  7.871  0.5  -0.09116 -0.14536 0.02904 0.01248 -0.00486 -0.00076 0.00064 0.00000 -0.00007 0.00001 0.00001 -0.00000 -0.00000 0.00000 0.00000
Cymene_RFluorobenzene  7.124  0.5  -0.06146 -0.21059 0.02658 0.02863 -0.00628 -0.00367 0.00123 0.00044 -0.00022 -0.00005 0.00004 0.00000 -0.00001 -0.00000 0.00000
Cymene_RFluorobenzene  6.921  0.5  -0.07941 -0.22219 0.03628 0.03079 -0.00897 -0.00384 0.00181 0.00040 -0.00033 -0.00003 0.00005 -0.00000 -0.00001 0.00000 0.00000
Cymene_RFluorobenzene  6.757  0.5  0.02007 -0.40647 -0.02738 0.18382 0.02071 -0.08276 -0.01314 0.03708 0.00765 -0.01654 -0.00422 0.00734 0.00225 -0.00324 -0.00117
Cymene_RFluorobenzene  7.590  0.5  -0.08353 -0.37171 0.10249 0.13752 -0.06799 -0.04543 0.03679 0.01241 -0.01770 -0.00200 0.00780 -0.00057 -0.00317 0.00082 0.00118
Cymene_RFluorobenzene  6.608  0.5  0.22165 -0.21515 -0.11411 0.00784 0.02594 0.00666 -0.00321 -0.00239 -0.00010 0.00046 0.00017 -0.00004 -0.00005 -0.00001 0.00001
Cymene_RFluorobenzene  6.179  0.5  -0.09662 -0.14054 0.03961 0.01358 -0.00829 -0.00051 0.00131 -0.00016 -0.00016 0.00005 0.00001 -0.00001 -0.00000 0.00000 -0.00000
Cymene_RFluorobenzene  6.144  0.5  0.16366 -0.31216 -0.11740 0.05242 0.04295 -0.00321 -0.01187 -0.00203 0.00258 0.00114 -0.00039 -0.00039 0.00001 0.00010 0.00002
Cymene_RFluorobenzene  7.839  0.5  -0.10616 -0.24151 0.07586 0.04543 -0.02835 -0.00568 0.00830 -0.00026 -0.00204 0.00048 0.00042 -0.00021 -0.00006 0.00006 0.00000
Cymene_RFluorobenzene  6.153  0.5  -0.22383 -0.43102 0.32735 0.08832 -0.22489 0.05581 0.09994 -0.07809 -0.01945 0.05289 -0.01387 -0.02316 0.01862 0.00426 -0.01243
Cymene_RFluorobenzene  6.724  0.5  0.09600 -0.15702 -0.07598 0.02317 0.02943 0.00211 -0.00803 -0.00306 0.00143 0.00134 -0.00002 -0.00040 -0.00012 0.00008 0.00006
Cymene_RFluorobenzene  7.361  0.5  -0.07124 -0.22224 0.06982 0.06141 -0.03637 -0.01347 0.01515 0.00148 -0.00547 0.00062 0.00174 -0.00057 -0.00048 0.00029 0.00010
Cymene_RFluorobenzene_R  6.290  0.5  0.00106 -0.53121 -0.00147 0.24542 0.00113 -0.11338 -0.00073 0.05238 0.00043 -0.02420 -0.00024 0.01118 0.00013 -0.00516 -0.00007
Cymene_RFluorobenzene_R  6.761  0.5  -0.03145 -0.11682 0.01660 0.01933 -0.00478 -0.00301 0.00114 0.00043 -0.00024 -0.00005 0.00005 0.00001 -0.00001 -0.00000 0.00000
Cymene_RFluorobenzene_R  7.530  0.5  -0.13191 -0.12454 0.04255 0.00624 -0.00654 0.00062 0.00067 -0.00022 -0.00004 0.00003 -0.00000 -0.00000 0.00000 0.00000 -0.00000
Cymene_RFluorobenzene_R  6.898  0.5  0.09830 -0.05511 -0.02853 -0.00147 0.00315 0.00111 -0.00007 -0.00016 -0.00004 0.00001 0.00001 0.00000 -0.00000 -0.00000 -0.00000
Cymene_RFluorobenzene_R  7.782  0.5  -0.14397 -0.08853 0.04237 -0.00080 -0.00502 0.00149 0.00021 -0.00024 0.00004 0.00002 -0.00001 0.00000 0.00000 -0.00000 -0.00000
Cymene_RFluorobenzene_R  7.235  0.5  -0.10247 -0.21726 0.05738 0.03284 -0.01690 -0.00355 0.00393 0.00002 -0.00078 0.00013 0.00013 -0.00005 -0.00002 0.00001 0.00000
Cymene_RFluorobenzene_R  6.791  0.5  -0.02644 -0.19145 0.01803 0.04264 -0.00679 -0.00932 0.00214 0.00200 -0.00061 -0.00042 0.00017 0.00009 -0.00004 -0.00002 0.00001
Cymene_RFluorobenzene_R  7.434  0.5  -0.06294 -0.17048 0.04406 0.03396 -0.01643 -0.00547 0.00491 0.00050 -0.00128 0.00009 0.00029 -0.00007 -0.00006 0.00003 0.00001
Cymene_RFluorobenzene_R  7.390  0.5  0.30637 -0.38492 -0.45742 -0.05797 0.25759 0.21077 -0.02530 -0.15367 -0.08691 0.04120 0.08405 0.02979 -0.03446 -0.04249 -0.00622
Cymene_RFluorobenzene_R  6.044  0.5  0.13188 -0.23786 -0.06544 0.03022 0.01688 -0.00232 -0.00338 -0.00019 0.00056 0.00013 -0.00007 -0.00004 0.00001 0.00001 0.00000
Cymene_RFluorobenzene_R  6.511  0.5  0.08146 -0.12389 -0.03251 0.01217 0.00669 -0.00061 -0.00106 -0.00009 0.00013 0.00004 -0.00001 -0.00001 0.00000 0.00000 0.00000
Cymene_RFluorobenzene_R  7.272  0.5  0.18350 -0.16015 -0.09043 0.00207 0.01890 0.00590 -0.00184 -0.00180 -0.00023 0.00029 0.00014 -0.00001 -0.00003 -0.00001 0.00000
Cymene_RFluorobenzene_R  7.173  0.5  0.08639 -0.16987 -0.05890 0.02829 0.02066 -0.00229 -0.00555 -0.00068 0.00120 0.00043 -0.00020 -0.00015 0.00001 0.00004 0.00001
Cymene_RFluorobenzene_R  7.062  0.5  0.03016 -0.14645 -0.01995 0.03089 0.00724 -0.00624 -0.00218 0.00120 0.00059 -0.00021 -0.00015 0.00003 0.00004 -0.00000 -0.00001
Cymene_RHydroxyquinoline  6.793  0.5  0.07813 -0.91024 -0.15256 0.57926 0.16446 -0.36113 -0.14795 0.22008 0.12143 -0.13064 -0.09409 0.07509 0.07000 -0.04139 -0.05047
Cymene_RHydroxyquinoline  7.215  0.5  0.09734 -0.19456 -0.05877 0.03016 0.01845 -0.00285 -0.00450 -0.00027 0.00091 0.00024 -0.00015 -0.00008 0.00002 0.00002 0.00000
Cymene_RHydroxyquinoline  7.570  0.5  -0.07962 -0.21360 0.05724 0.04336 -0.02188 -0.00701 0.00669 0.00058 -0.00177 0.00017 0.00041 -0.00011 -0.00008 0.00004 0.00001
Cymene_RHydroxyquinoline  6.029  0.5  -0.04269 -0.22985 0.03906 0.06668 -0.01958 -0.01842 0.00813 0.00478 -0.00305 -0.00113 0.00107 0.00023 -0.00036 -0.00003 0.00011
Cymene_RHydroxyquinoline  7.460  0.5  0.13635 -0.28629 -0.08128 0.04517 0.02537 -0.00482 -0.00621 -0.00013 0.00128 0.00026 -0.00022 -0.00010 0.00003 0.00003 -0.00000
Cymene_RHydroxyquinoline  7.798  0.5  0.09705 -0.22117 -0.10997 0.05610 0.06299 -0.00311 -0.02689 -0.00724 0.00876 0.00575 -0.00178 -0.00293 -0.00020 0.00114 0.00044
Cymene_RHydroxyquinoline  7.833  0.5  0.21377 -0.14013 -0.12490 -0.02174 0.02345 0.01710 0.00182 -0.00376 -0.00229 -0.00008 0.00058 0.00030 -0.00001 -0.00009 -0.00004
Cymene_RHydroxyquinoline  6.670  0.5  -0.06139 -0.19465 0.03002 0.02935 -0.00798 -0.00407 0.00174 0.00050 -0.00034 -0.00005 0.00006 0.00000 -0.00001 0.00000 0.00000
Cymene_RHydroxyquinoline  7.991  0.5  0.08571 -0.12277 -0.02566 0.00953 0.00400 -0.00047 -0.00049 -0.00002 0.00005 0.00001 -0.00000 -0.00000 0.00000 0.00000 -0.00000
Cymene_RHydroxyquinoline  7.940  0.5  -0.02628 -0.22760 0.02366 0.06703 -0.01177 -0.01941 0.00489 0.00552 -0.00186 -0.00154 0.00067 0.00042 -0.00023 -0.00011 0.00008
Cymene_RHydroxyquinoline  7.445  0.5  -0.15388 -0.64403 0.23907 0.28814 -0.19846 -0.10670 0.13258 0.02517 -0.07737 0.00526 0.04031 -0.01261 -0.01861 0.01130 0.00726
Cymene_RHydroxyquinoline  7.844  0.5  0.05263 -0.09424 -0.02234 0.01064 0.00497 -0.00083 -0.00087 -0.00001 0.00013 0.00002 -0.00002 -0.00001 0.00000 0.00000 -0.00000
Cymene_RHydroxyquinoline  7.666  0.5  0.15522 -0.42369 -0.14107 0.10446 0.06753 -0.01867 -0.02555 0.00042 0.00823 0.00165 -0.00227 -0.00101 0.00050 0.00043 -0.00007
Cymene_RHydroxyquinoline  6.116  0.5  -0.14246 -0.12097 0.04008 0.00483 -0.00531 0.00056 0.00046 -0.00015 -0.00002 0.00002 -0.00000 -0.00000 0.00000 0.00000 -0.00000
Cymene_RHydroxyquinoline_R  7.968  0.5  -0.09479 -0.78932 0.16852 0.44915 -0.16456 -0.24587 0.13341 0.12846 -0.09813 -0.06309 0.06773 0.02822 -0.04458 -0.01060 0.02822
Cymene_RHydroxyquinoline_R  7.657  0.5  -0.01331 -0.09906 0.00439 0.01079 -0.00080 -0.00117 0.00012 0.00012 -0.00002 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000
Cymene_RHydroxyquinoline_R  6.840  0.5  0.02350 -0.20254 -0.02228 0.06274 0.01167 -0.01909 -0.00511 0.00569 0.00204 -0.00166 -0.00077 0.00047 0.00028 -0.00013 -0.00010
Cymene_RHydroxyquinoline_R  7.509  0.5  0.22721 -0.08826 -0.08037 -0.01929 0.00618 0.00624 0.00162 -0.00043 -0.00048 -0.00014 0.00003 0.00004 0.00001 -0.00000 -0.00000
Cymene_RHydroxyquinoline_R  6.557  0.5  0.17951 -0.13687 -0.14997 -0.03374 0.03907 0.03595 0.00564 -0.01079 -0.00849 -0.00072 0.00291 0.00197 0.00001 -0.00077 -0.00045
Cymene_RHydroxyquinoline_R  6.428  0.5  0.11560 -0.08523 -0.04338 0.00023 0.00679 0.00199 -0.00046 -0.00045 -0.00006 0.00005 0.00002 -0.00000 -0.00000 -0.00000 0.00000
Cymene_RHydroxyquinoline_R  6.385  0.5  -0.05741 -0.06970 0.01818 0.00498 -0.00291 -0.00009 0.00035 -0.00005 -0.00003 0.00001 0.00000 -0.00000 0.00000 0.00000 -0.00000
Cymene_RHydroxyquinoline_R  7.404  0.5  0.02698 -0.06932 -0.00824 0.00655 0.00137 -0.00057 -0.00019 0.00004 0.00002 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000
Cymene_RHydroxyquinoline_R  7.908  0.5  -0.10641 -0.20242 0.06279 0.02997 -0.01918 -0.00246 0.00452 -0.00039 -0.00087 0.00026 0.00013 -0.00008 -0.00001 0.00002 -0.00000
Cymene_RHydroxyquinoline_R  7.434  0.5  0.13177 -0.11940 -0.05209 0.00472 0.00934 0.00174 -0.00099 -0.00053 0.00001 0.00009 0.00002 -0.00001 -0.00001 -0.00000 0.00000
Cymene_RHydroxyquinoline_R  6.547  0.5  -0.24566 -0.16535 0.09617 -0.00433 -0.01466 0.00561 0.00059 -0.00113 0.00028 0.00010 -0.00008 0.00001 0.00001 -0.00000 0.00000
Cymene_RHydroxyquinoline_R  6.098  0.5  0.26890 -0.43675 -0.30796 0.06090 0.16300 0.04335 -0.05364 -0.04240 0.00550 0.02120 0.00671 -0.00651 -0.00579 0.00039 0.00274
Cymene_RHydroxyquinoline_R  7.103  0.5  -0.04857 -0.13699 0.01932 0.01676 -0.00417 -0.00188 0.00074 0.00019 -0.00012 -0.00001 0.00002 0.00000 -0.00000 0.00000 0.00000
Cymene_RHydroxyquinoline_R  6.997  0.5  0.03519 -0.30943 -0.03376 0.09703 0.01789 -0.02990 -0.00792 0.00904 0.00320 -0.00267 -0.00122 0.00077 0.00045 -0.00022 -0.00016
Cymene_RNapthalene  7.431  0.5  0.01615 -0.18268 -0.00746 0.02796 0.00191 -0.00426 -0.00041 0.00065 0.00008 -0.00010 -0.00002 0.00001 0.00000 -0.00000 -0.00000
Cymene_RNapthalene  7.491  0.5  -0.18388 -0.45514 0.32949 0.15338 -0.28927 0.02936 0.17936 -0.10113 -0.07350 0.10080 0.00313 -0.06858 0.02910 0.03245 -0.03415
Cymene_RNapthalene  6.451  0.5  -0.11652 -0.10383 0.04482 0.00394 -0.00781 0.00145 0.00080 -0.00043 -0.00001 0.00007 -0.00002 -0.00001 0.00000 -0.00000 -0.00000
Cymene_RNapthalene  7.555  0.5  -0.04842 -0.89800 0.09445 0.57873 -0.10210 -0.37008 0.09247 0.23475 -0.07672 -0.14765 0.06035 0.09201 -0.04578 -0.05677 0.03382
Cymene_RNapthalene  6.023  0.5  0.21525 -0.47149 -0.26180 0.11856 0.15858 0.00277 -0.06985 -0.02578 0.02213 0.01929 -0.00311 -0.00971 -0.00202 0.00362 0.00218
Cymene_RNapthalene  7.071  0.5  0.10468 -0.50815 -0.14435 0.21250 0.10777 -0.08000 -0.06575 0.02541 0.03574 -0.00529 -0.01783 -0.00084 0.00825 0.00194 -0.00353
Cymene_RNapthalene  7.815  0.5  0.08344 -0.09120 -0.03702 0.00610 0.00779 0.00093 -0.00108 -0.00043 0.00008 0.00009 0.00001 -0.00001 -0.00000 0.00000 0.00000
Cymene_RNapthalene  6.918  0.5  0.20729 -0.30699 -0.13666 0.03728 0.04400 0.00312 -0.00994 -0.00354 0.00145 0.00128 -0.00000 -0.00031 -0.00009 0.00005 0.00004
Cymene_RNapthalene  6.567  0.5  -0.05425 -0.24382 0.05522 0.07630 -0.03054 -0.02190 0.01386 0.00552 -0.00563 -0.00107 0.00211 0.00006 -0.00074 0.00009 0.00024
Cymene_RNapthalene  7.233  0.5  0.14651 -0.17871 -0.13343 0.00676 0.05227 0.02071 -0.01011 -0.01213 -0.00165 0.00375 0.00227 -0.00037 -0.00101 -0.00031 0.00023
Cymene_RNapthalene  7.867  0.5  -0.02021 -0.49151 0.02863 0.23116 -0.02250 -0.10836 0.01484 0.05063 -0.00898 -0.02358 0.00516 0.01094 -0.00286 -0.00506 0.00155
Cymene_RNapthalene  6.917  0.5  -0.15319 -0.13615 0.05066 0.00580 -0.00779 0.00104 0.00076 -0.00031 -0.00003 0.00005 -0.00001 -0.00000 0.00000 0.00000 -0.00000
Cymene_RNapthalene  7.182  0.5  0.16566 -0.12265 -0.08431 -0.00585 0.01629 0.00764 -0.00061 -0.00192 -0.00061 0.00018 0.00021 0.00004 -0.00003 -0.00002 -0.00000
Cymene_RNapthalene  6.777  0.5  -0.24809 -0.60795 0.33985 0.18240 -0.23433 -0.00767 0.11960 -0.03869 -0.04589 0.03561 0.01023 -0.02140 0.00250 0.00978 -0.00473
Cymene_RNapthalene_R  6.959  0.5  0.27132 -0.49976 -0.31224 0.09543 0.17267 0.02577 -0.06493 -0.03645 0.01400 0.02127 0.00220 -0.00838 -0.00421 0.00200 0.00261
Cymene_RNapthalene_R  6.783  0.5  -0.12358 -0.11653 0.04550 0.00562 -0.00781 0.00108 0.00085 -0.00036 -0.00004 0.00006 -0.00001 -0.00001 0.00000 0.00000 -0.00000
Cymene_RNapthalene_R  6.858  0.5  0.15229 -0.08426 -0.06483 -0.00995 0.00876 0.00557 0.00055 -0.00088 -0.00047 -0.00002 0.00009 0.00004 -0.00000 -0.00001 -0.00000
Cymene_RNapthalene_R  6.351  0.5  -0.06567 -0.07052 0.01677 0.00400 -0.00216 -0.00004 0.00021 -0.00003 -0.00002 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000
Cymene_RNapthalene_R  6.548  0.5  -0.22536 -0.57893 0.28107 0.17191 -0.17939 -0.02120 0.08696 -0.01756 -0.03350 0.01829 0.00932 -0.01109 -0.00072 0.00519 -0.00129
Cymene_RNapthalene_R  6.753  0.5  0.02493 -0.19104 -0.02129 0.05316 0.01004 -0.01449 -0.00395 0.00386 0.00142 -0.00100 -0.00048 0.00025 0.00016 -0.00006 -0.00005
Cymene_RNapthalene_R  6.085  0.5  0.09984 -0.66621 -0.14093 0.29810 0.10898 -0.12695 -0.06977 0.05080 0.04040 -0.01858 -0.02188 0.00580 0.01125 -0.00119 -0.00553
Cymene_RNapthalene_R  6.375  0.5  0.20276 -0.15720 -0.12042 -0.01103 0.02654 0.01430 -0.00073 -0.00403 -0.00155 0.00038 0.00057 0.00014 -0.00008 -0.00007 -0.00001
Cymene_RNapthalene_R  7.260  0.5  0.21727 -0.22873 -0.30156 -0.07108 0.14017 0.14547 0.01538 -0.08116 -0.06789 0.00279 0.04503 0.03049 -0.00669 -0.02411 -0.01303
Cymene_RNapthalene_R  6.442  0.5  0.19525 -0.53404 -0.24926 0.16847 0.16412 -0.02748 -0.08302 -0.01240 0.03410 0.01588 -0.01077 -0.01047 0.00176 0.00530 0.00079
Cymene_RNapthalene_R  7.224  0.5  -0.27810 -0.65292 0.42351 0.19470 -0.31814 0.02035 0.17089 -0.08131 -0.06303 0.07156 0.00626 -0.04287 0.01400 0.01843 -0.01542
Cymene_RNapthalene_R  6.041  0.5  -0.00768 -0.40001 0.01383 0.23985 -0.01383 -0.14369 0.01161 0.08601 -0.00895 -0.05143 0.00656 0.03073 -0.00465 -0.01834 0.00321
Cymene_RNapthalene_R  7.163  0.5  -0.25496 -0.25809 0.19149 -0.00216 -0.05897 0.02621 0.00710 -0.01127 0.00266 0.00238 -0.00186 0.00006 0.00056 -0.00026 -0.00006
Cymene_RNapthalene_R  6.531  0.5  -0.01944 -0.19413 0.00844 0.02790 -0.00203 -0.00399 0.00041 0.00057 -0.00008 -0.00008 0.00001 0.00001 -0.00000 -0.00000 0.00000
Cymene_RToluene  6.925  0.5  -0.06806 -0.11558 0.02512 0.01144 -0.00487 -0.00080 0.00074 -0.00000 -0.00010 0.00001 0.00001 -0.00000 -0.00000 0.00000 0.00000
Cymene_RToluene  6.983  0.5  0.30475 -0.33653 -0.33943 -0.03277 0.14442 0.09854 -0.01295 -0.05480 -0.02519 0.01191 0.01894 0.00513 -0.00617 -0.00600 -0.00048
Cymene_RToluene  7.854  0.5  0.00304 -0.57458 -0.00396 0.24966 0.00287 -0.10848 -0.00174 0.04713 0.00097 -0.02048 -0.00052 0.00890 0.00027 -0.00386 -0.00013
Cymene_RToluene  7.359  0.5  0.07723 -0.70972 -0.12798 0.38009 0.11680 -0.19779 -0.08875 0.09957 0.06136 -0.04813 -0.03995 0.02203 0.02489 -0.00930 -0.01498
Cymene_RToluene  6.025  0.5  0.03903 -0.09731 -0.01865 0.01367 0.00479 -0.00165 -0.00099 0.00015 0.00018 -0.00000 -0.00003 -0.00000 0.00000 0.00000 -0.00000
Cymene_RToluene  7.942  0.5  -0.22180 -0.36823 0.27756 0.05189 -0.15922 0.04794 0.05559 -0.04895 -0.00459 0.02598 -0.00971 -0.00820 0.00851 0.00008 -0.00419
Cymene_RToluene  7.942  0.5  0.15588 -0.07680 -0.04077 -0.00310 0.00382 0.00149 -0.00001 -0.00017 -0.00005 0.00001 0.00001 0.00000 -0.00000 -0.00000 -0.00000
Cymene_RToluene  6.593  0.5  0.09550 -0.04356 -0.02199 -0.00167 0.00179 0.00067 0.00000 -0.00007 -0.00002 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000
Cymene_RToluene  7.063  0.5  -0.00363 -0.27397 0.00413 0.10366 -0.00260 -0.03921 0.00138 0.01483 -0.00067 -0.00561 0.00031 0.00212 -0.00014 -0.00080 0.00006
Cymene_RToluene  6.934  0.5  0.00108 -0.15480 -0.00080 0.03794 0.00033 -0.00930 -0.00011 0.00228 0.00004 -0.00056 -0.00001 0.00014 0.00000 -0.00003 -0.00000
Cymene_RToluene  7.064  0.5  0.26859 -0.17378 -0.17058 -0.03589 0.03275 0.02772 0.00448 -0.00602 -0.00446 -0.00049 0.00109 0.00071 0.00004 -0.00019 -0.00011
Cymene_RToluene  7.531  0.5  -0.12298 -0.10321 0.03809 0.00381 -0.00544 0.00077 0.00048 -0.00020 -0.00001 0.00003 -0.00000 -0.00000 0.00000 0.00000 -0.00000
Cymene_RToluene  6.419  0.5  0.26189 -0.13594 -0.08991 -0.01085 0.01025 0.00538 0.00032 -0.00073 -0.00031 0.00000 0.00005 0.00002 -0.00000 -0.00000 -0.00000
Cymene_RToluene  7.539  0.5  -0.09416 -0.15748 0.04833 0.01947 -0.01273 -0.00108 0.00255 -0.00030 -0.00041 0.00014 0.00005 -0.00003 -0.00000 0.00001 -0.00000
Cymene_RToluene_R  7.484  0.5  0.21965 -0.23150 -0.11399 0.01281 0.02697 0.00549 -0.00383 -0.00226 0.00010 0.00049 0.00013 -0.00006 -0.00004 -0.00000 0.00001
Cymene_RToluene_R  6.342  0.5  0.09593 -0.06924 -0.02663 0.00148 0.00328 0.00060 -0.00022 -0.00012 -0.00000 0.00001 0.00000 -0.00000 -0.00000 -0.00000 0.00000
Cymene_RToluene_R  7.269  0.5  0.02914 -0.12395 -0.01450 0.01968 0.00396 -0.00300 -0.00090 0.00043 0.00018 -0.00006 -0.00004 0.00001 0.00001 -0.00000 -0.00000
Cymene_RToluene_R  6.579  0.5  0.09946 -0.19951 -0.05720 0.02993 0.01717 -0.00290 -0.00403 -0.00016 0.00079 0.00018 -0.00013 -0.00006 0.00001 0.00001 -0.00000
Cymene_RToluene_R  6.941  0.5  0.35639 -0.41105 -0.51236 -0.09210 0.26364 0.24141 -0.00132 -0.15518 -0.10661 0.02535 0.08568 0.04313 -0.02489 -0.04479 -0.01511
Cymene_RToluene_R  7.901  0.5  0.01924 -0.65150 -0.02657 0.29927 0.02037 -0.13725 -0.01311 0.06284 0.00774 -0.02872 -0.00435 0.01311 0.00236 -0.00597 -0.00125
Cymene_RToluene_R  6.863  0.5  -0.25068 -0.47177 0.30210 0.09406 -0.17487 0.02696 0.06877 -0.03968 -0.01545 0.02420 -0.00263 -0.00996 0.00516 0.00247 -0.00333
Cymene_RToluene_R  6.382  0.5  0.31606 -0.49786 -0.48462 0.02973 0.31889 0.16587 -0.10262 -0.16260 -0.03013 0.08380 0.06721 -0.01331 -0.04954 -0.02036 0.01907
Cymene_RToluene_R  6.941  0.5  0.04939 -0.06392 -0.01410 0.00451 0.00208 -0.00016 -0.00023 -0.00002 0.00002 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000
Cymene_RToluene_R  6.454  0.5  0.20614 -0.11360 -0.12070 -0.03158 0.01818 0.01891 0.00483 -0.00291 -0.00296 -0.00074 0.00046 0.00046 0.00011 -0.00007 -0.00007
Cymene_RToluene_R  7.136  0.5  -0.14343 -0.26241 0.08681 0.03845 -0.02698 -0.00261 0.00640 -0.00079 -0.00122 0.00043 0.00017 -0.00013 -0.00001 0.00003 -0.00000
Cymene_RToluene_R  7.069  0.5  -0.20729 -0.55490 0.30964 0.18947 -0.23476 -0.01873 0.13349 -0.03743 -0.05878 0.04116 0.01709 -0.02832 0.00086 0.01500 -0.00580
Cymene_RToluene_R  7.897  0.5  0.06437 -0.15642 -0.04971 0.03224 0.02014 -0.00460 -0.00642 -0.00007 0.00173 0.00038 -0.00039 -0.00018 0.00007 0.00006 -0.00001
Cymene_RToluene_R  6.631  0.5  0.22331 -0.22646 -0.26398 -0.04909 0.10876 0.09588 0.00374 -0.04854 -0.03314 0.00452 0.02051 0.01076 -0.00399 -0.00828 -0.00319
Dichlorobenzene12Dichlorobenzene12_R  7.114  0.5  0.07744 -0.51286 -0.08717 0.18478 0.05390 -0.06404 -0.02767 0.02118 0.01288 -0.00659 -0.00563 0.00186 0.00235 -0.00044 -0.00094
Dichlorobenzene12Dichlorobenzene12_R  7.257  0.5  0.09103 -0.11467 -0.04068 0.00990 0.00895 0.00036 -0.00140 -0.00037 0.00015 0.00009 -0.00000 -0.00002 -0.00000 0.00000 0.00000
Dichlorobenzene12Dichlorobenzene12_R  6.105  0.5  0.37767 -0.27018 -0.29085 -0.06671 0.06803 0.06290 0.01093 -0.01670 -0.01346 -0.00156 0.00401 0.00285 0.00015 -0.00095 -0.00059
Dichlorobenzene12Dichlorobenzene12_R  6.700  0.5  0.11198 -0.06194 -0.03456 -0.00242 0.00393 0.00156 -0.00004 -0.00022 -0.00006 0.00001 0.00001 0.00000 -0.00000 -0.00000 -0.00000
Dichlorobenzene12Dichlorobenzene12_R  6.873  0.5  -0.05465 -0.10944 0.02522 0.01388 -0.00615 -0.00132 0.00119 0.00003 -0.00020 0.00002 0.00003 -0.00001 -0.00000 0.00000 0.00000
Dichlorobenzene12Dichlorobenzene12_R  7.054  0.5  -0.04646 -0.11849 0.01412 0.01114 -0.00234 -0.00097 0.00032 0.00008 -0.00004 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000
Dichlorobenzene12Dichlorobenzene12_R  6.610  0.5  -0.04421 -0.08665 0.01551 0.00872 -0.00291 -0.00072 0.00044 0.00004 -0.00006 0.00000 0.00001 -0.00000 -0.00000 0.00000 0.00000
Dichlorobenzene12Dichlorobenzene12_R  6.669  0.5  0.07469 -0.19504 -0.03459 0.02696 0.00864 -0.00328 -0.00175 0.00032 0.00032 -0.00001 -0.00005 -0.00000 0.00001 0.00000 -0.00000
Dichlorobenzene12Dichlorobenzene12_R  7.158  0.5  0.11109 -0.19389 -0.10352 0.03283 0.04700 0.00430 -0.01491 -0.00649 0.00302 0.00327 0.00004 -0.00112 -0.00039 0.00026 0.00022
